name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Gokulam Park Guruvayur,,,,4.7,0.0,http://www.gokulamparkguruvayur.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
WESTON DESIGN Bridal Boutique,Boutique,Ernakulam,,4.9,0.0,http://wdboutique.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gokulam Park Guruvayur,,,,4.7,0.0,http://www.gokulamparkguruvayur.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Lilac Hotel, Guruvayur",,,,4.7,0.0,https://lilachotels.com/guruvayur/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Newline Orchid,,,,4.5,0.0,https://hotelnewlineorchid.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vishu Garry Makeup,Make-up Artist,,,5.0,0.0,https://www.theblowroom.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Makeup Lab By Bridal Studio,Make-up Artist,,,4.9,0.0,https://en.wikipedia.org/wiki/Tony_Michael,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gokulam Park Guruvayur,,,,4.7,0.0,http://www.gokulamparkguruvayur.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Lilac Hotel, Guruvayur",,,,4.7,0.0,https://lilachotels.com/guruvayur/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Manyavar & Mohey,Clothing Store,Ernakulam,918037002650.0,4.4,0.0,https://stores.manyavar.com/ManyavarMohey/manyavar-mohey-clothing-stores-mg-road-cochin-267532/Home,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Swapna Manthra - Designer Boutique Tripunithura, Ladies Stitching Centre In Tripunithura, Ladies Tailoring Shop, Wedding Gown",Boutique,Ernakulam,917356399002.0,4.0,0.0,https://swapnamanthra.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Seematti,Clothing Store,Ernakulam,914844112233.0,4.4,0.0,https://seematti.com/,https://www.instagram.com/seemattitextiles/,https://www.facebook.com/seemattitextiles,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Label M Designers - Best Designer Bridal Boutique In Kochi, Ernakulam",Designer Clothing Store,Ernakulam,914844030842.0,4.0,0.0,https://www.labelmdesigners.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lalitha Inn,,,,3.7,350.0,https://lalithainn.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Balakrishna Residency,,,,3.7,359.0,https://balakrishnaresidency.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Vyshakh,,,,3.8,1605.0,https://vyshakh.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mayura Residency,,,,3.5,511.0,https://hotelmayuraresidencyguruvayur.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ARABIAN GOLD AND DIAMONDS,Jewelry Store,Pathanamthitta,917902613916.0,4.3,0.0,https://arabiangoldanddiamonds.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Malabar Gold And Diamonds - Pathanamthitta,Jewelry Store,Pathanamthitta,919747205916.0,4.4,0.0,http://www.malabargoldanddiamonds.com/stores/pathanamthitta-store.html/store-information,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rajavalsam,,,,3.7,1888.0,http://www.rajavalsam.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Newline Orchid,,,,4.5,0.0,https://hotelnewlineorchid.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LEGACY EVENTS MANAGEMENT,Event Management Company,,,5.0,0.0,https://legacyevent.in/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DJ Loudx,DJ Service,,,4.9,0.0,https://dj-loudx.business.site/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Josco Jewellers, Pathanamthitta",Jewelry Store,Pathanamthitta,914682226060.0,4.3,0.0,http://www.joscojewellers.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DJ Loudx,DJ Service,,,4.9,0.0,https://dj-loudx.business.site/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DJ ADAM MIKHAIL,DJ Service,,,5.0,0.0,https://adammikhail.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DJ Loudx,DJ Service,,,4.9,0.0,https://dj-loudx.business.site/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Olam. On The Lake,,,919995708888.0,4.2,0.0,http://www.olam.co.in/,https://www.instagram.com/stayrainforest/,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
